Event,GameNo,White,Black,WhiteElo,BlackElo,WhiteRD,BlackRD,TimeControl,Date,Time,ECO,PlyCount,Result,Moves,White_Move_1,Black_Move_1,White_Move_2,Black_Move_2,White_Move_3,Black_Move_3,White_Move_4,Black_Move_4,White_Move_5,Black_Move_5,White_Move_6,Black_Move_6,White_Move_7,Black_Move_7,White_Move_8,Black_Move_8,White_Move_9,Black_Move_9,White_Move_10,Black_Move_10,White_Move_11,Black_Move_11,White_Move_12,Black_Move_12,White_Move_13,Black_Move_13,White_Move_14,Black_Move_14,White_Move_15,Black_Move_15,White_Move_16,Black_Move_16,White_Move_17,Black_Move_17,White_Move_18,Black_Move_18,White_Move_19,Black_Move_19,White_Move_20,Black_Move_20,White_Move_21,Black_Move_21,White_Move_22,Black_Move_22,White_Move_23,Black_Move_23,White_Move_24,Black_Move_24,White_Move_25,Black_Move_25,White_Move_26,Black_Move_26,White_Move_27,Black_Move_27,White_Move_28,Black_Move_28,White_Move_29,Black_Move_29,White_Move_30,Black_Move_30,White_Move_31,Black_Move_31,White_Move_32,Black_Move_32,White_Move_33,Black_Move_33,White_Move_34,Black_Move_34,White_Move_35,Black_Move_35,White_Move_36,Black_Move_36,White_Move_37,Black_Move_37,White_Move_38,Black_Move_38,White_Move_39,Black_Move_39,White_Move_40,Black_Move_40,White_Move_41,Black_Move_41,White_Move_42,Black_Move_42,White_Move_43,Black_Move_43,White_Move_44,Black_Move_44,White_Move_45,Black_Move_45,White_Move_46,Black_Move_46,White_Move_47,Black_Move_47,White_Move_48,Black_Move_48,White_Move_49,Black_Move_49,White_Move_50,Black_Move_50,White_Move_51,Black_Move_51,White_Move_52,Black_Move_52,White_Move_53,Black_Move_53,White_Move_54,Black_Move_54,White_Move_55,Black_Move_55,White_Move_56,Black_Move_56,White_Move_57,Black_Move_57,White_Move_58,Black_Move_58,White_Move_59,Black_Move_59,White_Move_60,Black_Move_60,White_Move_61,Black_Move_61,White_Move_62,Black_Move_62,White_Move_63,Black_Move_63,White_Move_64,Black_Move_64,White_Move_65,Black_Move_65,White_Move_66,Black_Move_66,White_Move_67,Black_Move_67,White_Move_68,Black_Move_68,White_Move_69,Black_Move_69,White_Move_70,Black_Move_70,White_Move_71,Black_Move_71,White_Move_72,Black_Move_72,White_Move_73,Black_Move_73,White_Move_74,Black_Move_74,White_Move_75,Black_Move_75,White_Move_76,Black_Move_76,White_Move_77,Black_Move_77,White_Move_78,Black_Move_78,White_Move_79,Black_Move_79,White_Move_80,Black_Move_80,White_Move_81,Black_Move_81,White_Move_82,Black_Move_82,White_Move_83,Black_Move_83,White_Move_84,Black_Move_84,White_Move_85,Black_Move_85,White_Move_86,Black_Move_86,White_Move_87,Black_Move_87,White_Move_88,Black_Move_88,White_Move_89,Black_Move_89,White_Move_90,Black_Move_90,White_Move_91,Black_Move_91,White_Move_92,Black_Move_92,White_Move_93,Black_Move_93,White_Move_94,Black_Move_94,White_Move_95,Black_Move_95,White_Move_96,Black_Move_96,White_Move_97,Black_Move_97,White_Move_98,Black_Move_98,White_Move_99,Black_Move_99,White_Move_100,Black_Move_100,White_Move_101,Black_Move_101,White_Move_102,Black_Move_102,White_Move_103,Black_Move_103,White_Move_104,Black_Move_104,White_Move_105,Black_Move_105,White_Move_106,Black_Move_106,White_Move_107,Black_Move_107,White_Move_108,Black_Move_108,White_Move_109,Black_Move_109,White_Move_110,Black_Move_110,White_Move_111,Black_Move_111,White_Move_112,Black_Move_112,White_Move_113,Black_Move_113,White_Move_114,Black_Move_114,White_Move_115,Black_Move_115,White_Move_116,Black_Move_116,White_Move_117,Black_Move_117,White_Move_118,Black_Move_118,White_Move_119,Black_Move_119,White_Move_120,Black_Move_120,White_Move_121,Black_Move_121,White_Move_122,Black_Move_122,White_Move_123,Black_Move_123,White_Move_124,Black_Move_124,White_Move_125,Black_Move_125,White_Move_126,Black_Move_126,White_Move_127,Black_Move_127,White_Move_128,Black_Move_128,White_Move_129,Black_Move_129,White_Move_130,Black_Move_130,White_Move_131,Black_Move_131,White_Move_132,Black_Move_132,White_Move_133,Black_Move_133,White_Move_134,Black_Move_134,White_Move_135,Black_Move_135,White_Move_136,Black_Move_136,White_Move_137,Black_Move_137,White_Move_138,Black_Move_138,White_Move_139,Black_Move_139,White_Move_140,Black_Move_140,White_Move_141,Black_Move_141,White_Move_142,Black_Move_142,White_Move_143,Black_Move_143,White_Move_144,Black_Move_144,White_Move_145,Black_Move_145,White_Move_146,Black_Move_146,White_Move_147,Black_Move_147,White_Move_148,Black_Move_148,White_Move_149,Black_Move_149,White_Move_150,Black_Move_150,White_Move_151,Black_Move_151,White_Move_152,Black_Move_152,White_Move_153,Black_Move_153,White_Move_154,Black_Move_154,White_Move_155,Black_Move_155,White_Move_156,Black_Move_156,White_Move_157,Black_Move_157,White_Move_158,Black_Move_158,White_Move_159,Black_Move_159,White_Move_160,Black_Move_160,White_Move_161,Black_Move_161,White_Move_162,Black_Move_162,White_Move_163,Black_Move_163,White_Move_164,Black_Move_164,White_Move_165,Black_Move_165,White_Move_166,Black_Move_166,White_Move_167,Black_Move_167
FICS rated standard game,532001962,JAMAALB,marro,1761,1409,33.1,63.3,1200+0,2023.12.27,18:57:00,A04,54,1-0,Nf3 d6 e4 e5 Be2 Bg4 h3 Bh5 O-O Be7 d3 h6 Nc3 c6 Nh2 d5 Bxh5 Bc5 exd5 cxd5 Bf3 Ne7 Re1 f6 Bd2 Qb6 Rf1 O-O Na4 Qc6 b3 b5 Nb2 Bd4 Rb1 b4 Qc1 Qd6 c4 Na6 Na4 Nc5 Bxb4 Qb6 Bxc5 Bxc5 cxd5 Qc7 d6 Bxd6 Bxa8 Qc2 Qxc2 Rxa8,Nf3,d6,e4,e5,Be2,Bg4,h3,Bh5,O-O,Be7,d3,h6,Nc3,c6,Nh2,d5,Bxh5,Bc5,exd5,cxd5,Bf3,Ne7,Re1,f6,Bd2,Qb6,Rf1,O-O,Na4,Qc6,b3,b5,Nb2,Bd4,Rb1,b4,Qc1,Qd6,c4,Na6,Na4,Nc5,Bxb4,Qb6,Bxc5,Bxc5,cxd5,Qc7,d6,Bxd6,Bxa8,Qc2,Qxc2,Rxa8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,532001955,LordRudman,DerrickH,1751,1546,45.0,45.5,1200+0,2023.12.27,18:54:00,B01,57,1-0,e4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 Nc6 d4 Bg4 Be2 Bxf3 Bxf3 e6 Be3 Bb4 O-O Nf6 Ne4 Be7 Nxf6+ gxf6 c3 Bd6 h3 Qe7 d5 exd5 Bxd5 O-O-O Re1 Qd7 Qf3 Be5 Bxc6 bxc6 Rad1 Qe7 Qxc6 Rd6 Qa8+ Kd7 Rxd6+ Qxd6 Qxh8 f5 Qxh7 f4 Qxf7+ Kc6 Qc4+ Kb7 Qb3+ Ka8 Rd1 Qc6 Rd8#,e4,d5,exd5,Qxd5,Nc3,Qd8,Nf3,Nc6,d4,Bg4,Be2,Bxf3,Bxf3,e6,Be3,Bb4,O-O,Nf6,Ne4,Be7,Nxf6+,gxf6,c3,Bd6,h3,Qe7,d5,exd5,Bxd5,O-O-O,Re1,Qd7,Qf3,Be5,Bxc6,bxc6,Rad1,Qe7,Qxc6,Rd6,Qa8+,Kd7,Rxd6+,Qxd6,Qxh8,f5,Qxh7,f4,Qxf7+,Kc6,Qc4+,Kb7,Qb3+,Ka8,Rd1,Qc6,Rd8#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,532001950,edrobaza,mcstorytaller,1786,1956,28.5,30.5,900+15,2023.12.27,18:51:00,B21,54,0-1,e4 c5 d4 cxd4 c3 dxc3 Nxc3 e6 Nf3 Bb4 Bd2 Nc6 e5 Nge7 Bd3 Ng6 Bxg6 hxg6 O-O b6 Ng5 Nxe5 Re1 f6 Nf3 Bb7 Nxe5 fxe5 Rxe5 Bd6 Re1 Rxh2 Qg4 Rxg2+ Qxg2 Bxg2 Kxg2 Qh4 Rad1 Qh2+ Kf1 O-O-O Be3 Rf8 Ne4 Bb4 Nc3 Bc5 Ne4 Bxe3 Rxe3 d5 Rc1+ Kd7,e4,c5,d4,cxd4,c3,dxc3,Nxc3,e6,Nf3,Bb4,Bd2,Nc6,e5,Nge7,Bd3,Ng6,Bxg6,hxg6,O-O,b6,Ng5,Nxe5,Re1,f6,Nf3,Bb7,Nxe5,fxe5,Rxe5,Bd6,Re1,Rxh2,Qg4,Rxg2+,Qxg2,Bxg2,Kxg2,Qh4,Rad1,Qh2+,Kf1,O-O-O,Be3,Rf8,Ne4,Bb4,Nc3,Bc5,Ne4,Bxe3,Rxe3,d5,Rc1+,Kd7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,532001940,Ascencion,GizmoClass,1561,1623,37.8,36.2,900+0,2023.12.27,18:51:00,C64,34,0-1,e4 e5 Nf3 Nc6 Bb5 Bc5 O-O Nge7 c3 d6 d4 exd4 cxd4 Bb6 d5 a6 Ba4 Bxf2+ Kxf2 b5 Bb3 Na5 Nc3 Bg4 Qd4 Bxf3 Kxf3 Nxb3 axb3 O-O Kg4 Ng6 Kh3 Qh4#,e4,e5,Nf3,Nc6,Bb5,Bc5,O-O,Nge7,c3,d6,d4,exd4,cxd4,Bb6,d5,a6,Ba4,Bxf2+,Kxf2,b5,Bb3,Na5,Nc3,Bg4,Qd4,Bxf3,Kxf3,Nxb3,axb3,O-O,Kg4,Ng6,Kh3,Qh4#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,532001928,LordRudman,splokk,1750,1254,45.3,94.7,1200+0,2023.12.27,18:50:00,B00,25,1-0,e4 b6 Nf3 Bb7 Nc3 d5 exd5 Bxd5 Nxd5 Qxd5 d3 Nd7 Be2 e5 O-O O-O-O Nd2 Ne7 Bg4 f5 Bf3 Qd6 Nc4 Qd4 c3,e4,b6,Nf3,Bb7,Nc3,d5,exd5,Bxd5,Nxd5,Qxd5,d3,Nd7,Be2,e5,O-O,O-O-O,Nd2,Ne7,Bg4,f5,Bf3,Qd6,Nc4,Qd4,c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,532001920,mcstorytaller,edrobaza,1951,1791,30.6,28.6,900+15,2023.12.27,18:40:00,C02,83,1-0,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 a3 cxd4 cxd4 Nge7 b4 Nf5 Bb2 Be7 h4 h6 g4 Nxh4 Nxh4 Bxh4 Rxh4 Qd8 Rh1 Qg5 Bc1 Qe7 g5 h5 Rxh5 Rxh5 Qxh5 g6 Qh8+ Kd7 Be3 b6 Bb5 Bb7 Bxc6+ Bxc6 Qf6 Qxf6 gxf6 Rh8 Kd2 Rh1 Kc3 Bb5 Kb2 Rh2 Nc3 Bc4 a4 a6 a5 b5 Re1 Ke8 Ne2 Kf8 Nf4 Kg8 Rg1 Kh7 Nxe6 fxe6 f7 Kg7 f8=Q+ Kxf8 Rxg6 Ke7 Rg7+ Ke8 Ra7 Rh1 Rxa6 Re1 Rxe6+,e4,e6,d4,d5,e5,c5,c3,Nc6,Nf3,Qb6,a3,cxd4,cxd4,Nge7,b4,Nf5,Bb2,Be7,h4,h6,g4,Nxh4,Nxh4,Bxh4,Rxh4,Qd8,Rh1,Qg5,Bc1,Qe7,g5,h5,Rxh5,Rxh5,Qxh5,g6,Qh8+,Kd7,Be3,b6,Bb5,Bb7,Bxc6+,Bxc6,Qf6,Qxf6,gxf6,Rh8,Kd2,Rh1,Kc3,Bb5,Kb2,Rh2,Nc3,Bc4,a4,a6,a5,b5,Re1,Ke8,Ne2,Kf8,Nf4,Kg8,Rg1,Kh7,Nxe6,fxe6,f7,Kg7,f8=Q+,Kxf8,Rxg6,Ke7,Rg7+,Ke8,Ra7,Rh1,Rxa6,Re1,Rxe6+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,532001919,GizmoClass,Ascencion,1616,1568,36.4,38.0,900+0,2023.12.27,18:49:00,D00,13,1-0,d4 d5 Bf4 Nf6 Be5 Nc6 e3 Nxe5 dxe5 Ne4 Nd2 Bg4 Be2,d4,d5,Bf4,Nf6,Be5,Nc6,e3,Nxe5,dxe5,Ne4,Nd2,Bg4,Be2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,532001918,timisrejoicing,Hugoclorinda,1687,1740,43.4,38.0,900+0,2023.12.27,18:29:00,D02,89,1-0,d4 d5 Nf3 f6 e3 Be6 Bd2 Bf7 c4 e6 c5 c6 b4 Ne7 a4 Ng6 b5 Be7 Nc3 O-O a5 e5 h3 e4 Nh2 f5 b6 Be6 bxa7 Rxa7 Qb3 f4 Be2 f3 gxf3 exf3 Nxf3 Nd7 Na4 Qc7 Ra3 Rxa5 Bxa5 Qxa5+ Nc3 Qc7 Kd2 b5 cxb6 Nxb6 Ra6 Rb8 Rb1 Nd7 Qa2 Rxb1 Qxb1 Kf7 Qa2 c5 Ra7 Qb6 dxc5 Nxc5 Nb5 Ne4+ Ke1 d4 Bc4 Bxc4 Qxc4+ Kf6 Qxd4+ Qxd4 Nfxd4 Ne5 Ra6+ Kg5 Ne6+ Kh4 Nxg7 Kxh3 Re6 Bf6 Nf5 Nf3+ Ke2 Nfg5 f4,d4,d5,Nf3,f6,e3,Be6,Bd2,Bf7,c4,e6,c5,c6,b4,Ne7,a4,Ng6,b5,Be7,Nc3,O-O,a5,e5,h3,e4,Nh2,f5,b6,Be6,bxa7,Rxa7,Qb3,f4,Be2,f3,gxf3,exf3,Nxf3,Nd7,Na4,Qc7,Ra3,Rxa5,Bxa5,Qxa5+,Nc3,Qc7,Kd2,b5,cxb6,Nxb6,Ra6,Rb8,Rb1,Nd7,Qa2,Rxb1,Qxb1,Kf7,Qa2,c5,Ra7,Qb6,dxc5,Nxc5,Nb5,Ne4+,Ke1,d4,Bc4,Bxc4,Qxc4+,Kf6,Qxd4+,Qxd4,Nfxd4,Ne5,Ra6+,Kg5,Ne6+,Kh4,Nxg7,Kxh3,Re6,Bf6,Nf5,Nf3+,Ke2,Nfg5,f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,532001914,Jakubas,Mariorichard,1737,1689,37.7,21.0,900+0,2023.12.27,18:35:00,C50,110,0-1,e4 e5 Nf3 Nc6 Bc4 Bc5 d3 Nf6 h3 h6 O-O d6 Nc3 O-O a3 a5 Ne2 Nh7 Ng3 Qf6 c3 Qg6 Kh2 Kh8 Nh4 Qf6 Nhf5 Bxf5 Nxf5 Ne7 Ng3 Ng5 Nh5 Qg6 f4 exf4 Bxf4 Ng8 d4 Bb6 Bxg5 hxg5 Qg4 Nf6 Nxf6 gxf6 Rf5 Kg7 Raf1 Rae8 Rxf6 Qxf6 Rxf6 Kxf6 Qf5+ Ke7 Qxg5+ Kd7 Qf5+ Kd8 Bd3 c6 e5 dxe5 dxe5 Bc7 Qf6+ Kc8 Bf5+ Kb8 Bd7 Bxe5+ Qxe5+ Rxe5 Bg4 f5 Bf3 f4 h4 Rh8 Kh3 Re1 Kg4 Rg8+ Kxf4 Kc7 h5 Kd6 b4 axb4 axb4 Rc1 b5 cxb5 Bxb7 Rxc3 Bf3 b4 Ke4 b3 Kd4 Rc1 h6 Rh8 Kd3 b2 Be4 b1=Q+ Kd2 Qb2+,e4,e5,Nf3,Nc6,Bc4,Bc5,d3,Nf6,h3,h6,O-O,d6,Nc3,O-O,a3,a5,Ne2,Nh7,Ng3,Qf6,c3,Qg6,Kh2,Kh8,Nh4,Qf6,Nhf5,Bxf5,Nxf5,Ne7,Ng3,Ng5,Nh5,Qg6,f4,exf4,Bxf4,Ng8,d4,Bb6,Bxg5,hxg5,Qg4,Nf6,Nxf6,gxf6,Rf5,Kg7,Raf1,Rae8,Rxf6,Qxf6,Rxf6,Kxf6,Qf5+,Ke7,Qxg5+,Kd7,Qf5+,Kd8,Bd3,c6,e5,dxe5,dxe5,Bc7,Qf6+,Kc8,Bf5+,Kb8,Bd7,Bxe5+,Qxe5+,Rxe5,Bg4,f5,Bf3,f4,h4,Rh8,Kh3,Re1,Kg4,Rg8+,Kxf4,Kc7,h5,Kd6,b4,axb4,axb4,Rc1,b5,cxb5,Bxb7,Rxc3,Bf3,b4,Ke4,b3,Kd4,Rc1,h6,Rh8,Kd3,b2,Be4,b1=Q+,Kd2,Qb2+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,532001910,Ascencion,GizmoClass,1559,1625,38.2,36.6,900+0,2023.12.27,18:27:00,C30,67,1-0,e4 e5 f4 Qh4+ g3 Qe7 Nf3 exf4 Nc3 fxg3 d3 c6 Bf4 gxh2 Bh3 Na6 Qe2 d5 Bxc8 Rxc8 O-O-O b5 Ne5 d4 Qg4 Rc7 Ne2 Nf6 Qh3 Nb4 Nxd4 Nxa2+ Kb1 Nb4 c3 Na6 Kc2 c5 Nxb5 Rb7 Qc8+ Qd8 Qxb7 Nb8 Nc7+ Ke7 Nd5+ Ke6 Qxf7+ Kd6 Nc4+ Kc6 Qe6+ Kb7 Kb3 Nc6 Bc7 Qa8 Be5 Nd8 Qf5 Nc6 Bxf6 gxf6 Qd7+ Ka6 Nc7+,e4,e5,f4,Qh4+,g3,Qe7,Nf3,exf4,Nc3,fxg3,d3,c6,Bf4,gxh2,Bh3,Na6,Qe2,d5,Bxc8,Rxc8,O-O-O,b5,Ne5,d4,Qg4,Rc7,Ne2,Nf6,Qh3,Nb4,Nxd4,Nxa2+,Kb1,Nb4,c3,Na6,Kc2,c5,Nxb5,Rb7,Qc8+,Qd8,Qxb7,Nb8,Nc7+,Ke7,Nd5+,Ke6,Qxf7+,Kd6,Nc4+,Kc6,Qe6+,Kb7,Kb3,Nc6,Bc7,Qa8,Be5,Nd8,Qf5,Nc6,Bxf6,gxf6,Qd7+,Ka6,Nc7+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,532001902,LordRudman,carlosvalero,1757,1789,45.4,72.6,1200+0,2023.12.27,18:23:00,C44,92,0-1,e4 e5 Nf3 Nc6 Be2 Nf6 d3 Be7 a3 d5 exd5 Nxd5 O-O O-O h3 f5 Nc3 Nxc3 bxc3 e4 dxe4 Qxd1 Rxd1 fxe4 Nd4 Bc5 Be3 Ne7 Ne6 Bxe6 Bxc5 Rf7 Bg4 Bxg4 hxg4 b6 Bxe7 Rxe7 Rd4 c5 Rd5 Kf7 Rad1 Rae8 Rf5+ Kg6 Rd6+ Re6 Rfd5 Re7 Rxe6+ Rxe6 Rd7 a5 c4 Kf6 g5+ Kg6 Rb7 h6 gxh6 Kxh6 Kf1 g5 g4 Kg6 Ke2 Kf6 Rh7 Ke5 Ke3 Rf6 Re7+ Re6 Rxe6+ Kxe6 Kxe4 a4 f3 Kd6 Kf5 Kc6 Kxg5 b5 Kf6 b4 axb4 cxb4 g5 a3 c3 a2,e4,e5,Nf3,Nc6,Be2,Nf6,d3,Be7,a3,d5,exd5,Nxd5,O-O,O-O,h3,f5,Nc3,Nxc3,bxc3,e4,dxe4,Qxd1,Rxd1,fxe4,Nd4,Bc5,Be3,Ne7,Ne6,Bxe6,Bxc5,Rf7,Bg4,Bxg4,hxg4,b6,Bxe7,Rxe7,Rd4,c5,Rd5,Kf7,Rad1,Rae8,Rf5+,Kg6,Rd6+,Re6,Rfd5,Re7,Rxe6+,Rxe6,Rd7,a5,c4,Kf6,g5+,Kg6,Rb7,h6,gxh6,Kxh6,Kf1,g5,g4,Kg6,Ke2,Kf6,Rh7,Ke5,Ke3,Rf6,Re7+,Re6,Rxe6+,Kxe6,Kxe4,a4,f3,Kd6,Kf5,Kc6,Kxg5,b5,Kf6,b4,axb4,cxb4,g5,a3,c3,a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
